Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Coordinate_Display,Google_Maps_Link,Latitude,Longitude,Geocoding Match,Matched Address
2148946,"October 22, 2021",Washington,Renton,16420 SE 128th St,0,4,0,0,0,,"47.488089, -122.120631","https://www.google.com/maps?q=47.488088547865,-122.120631058935",47.488088547865,-122.120631058935,Match,"16420 SE 128TH ST, RENTON, WA, 98059"
2148401,"October 22, 2021",Maryland,Baltimore,3100 block of W North Ave,0,7,0,0,0,,"39.309059, -76.669415","https://www.google.com/maps?q=39.30905852705,-76.669414896663",39.30905852705,-76.669414896663,Match,"3100 W NORTH AVE, BALTIMORE, MD, 21216"
2147114,"October 21, 2021",New York,Brooklyn,3008 Glenwood Rd,0,4,0,0,0,,"40.633953, -73.947627","https://www.google.com/maps?q=40.633952540263,-73.947626554287",40.633952540263,-73.947626554287,Match,"3008 GLENWOOD RD, BROOKLYN, NY, 11210"
2147301,"October 21, 2021",Washington,Tacoma,4258 Everett St,4,0,0,0,1,,"47.218503, -122.399429","https://www.google.com/maps?q=47.218503359876,-122.399428710277",47.218503359876,-122.399428710277,Match,"4258 EVERETT ST, TACOMA, WA, 98404"
2147042,"October 20, 2021",Michigan,Farwell,9539 S Harrison Ave,4,0,0,0,1,,"43.850317, -84.828168","https://www.google.com/maps?q=43.850316767798,-84.828167756466",43.850316767798,-84.828167756466,Match,"9539 HARRISON AVE, FARWELL, MI, 48622"
2145931,"October 19, 2021",Wisconsin,Kenosha,610 40th Pl,2,2,1,0,0,,"42.599866, -87.819447","https://www.google.com/maps?q=42.599866330402,-87.81944692855",42.599866330402,-87.81944692855,Match,"610 40TH PL, KENOSHA, WI, 53140"
2143277,"October 17, 2021",Louisiana,Grambling,403 Main St,1,7,0,0,2,,"32.521529, -92.713568","https://www.google.com/maps?q=32.521528893986,-92.713567511685",32.521528893986,-92.713567511685,Match,"403 MAIN ST, GRAMBLING, LA, 71245"
2143113,"October 17, 2021",Missouri,Saint Louis,8600 block of Goodfellow Blvd,1,3,0,0,2,,"38.717465, -90.252357","https://www.google.com/maps?q=38.717465475684,-90.252356643792",38.717465475684,-90.252356643792,Match,"8600 GOODFELLOW BLVD, SAINT LOUIS, MO, 63147"
2143765,"October 17, 2021",Texas,Houston,1900 block of Dolly Wright St,0,7,0,0,0,,"29.867200, -95.438750","https://www.google.com/maps?q=29.867199834788,-95.438750325897",29.867199834788,-95.438750325897,Match,"1900 DOLLY WRIGHT ST, HOUSTON, TX, 77088"
2143889,"October 17, 2021",Colorado,Colorado Springs,1865 N Academy Blvd,0,5,0,0,0,,"38.858996, -104.757293","https://www.google.com/maps?q=38.85899623236,-104.757292964991",38.85899623236,-104.757292964991,Match,"1865 N ACADEMY BLVD, COLORADO SPRINGS, CO, 80909"
2143479,"October 17, 2021",Arkansas,Pine Bluff,820 S Main St,1,8,0,1,1,,"34.221450, -92.003452","https://www.google.com/maps?q=34.221449624321,-92.003452128972",34.221449624321,-92.003452128972,Match,"820 S MAIN ST, PINE BLUFF, AR, 71601"
2144160,"October 17, 2021",Wisconsin,Racine,Yout St and Carter St,0,6,0,0,0,,"42.745744, -87.795926","https://www.google.com/maps?q=42.745744008941,-87.795925612076",42.745744008941,-87.795925612076,Match,"YOUT ST & CARTER ST, RACINE, WI, 53402"
2143605,"October 17, 2021",Mississippi,Jackson,3243 Medgar Evers Blvd,3,3,0,0,1,,"32.371520, -90.249156","https://www.google.com/maps?q=32.371520067036,-90.249156005064",32.371520067036,-90.249156005064,Match,"3243 MEDGAR EVERS BLVD, JACKSON, MS, 39213"
2143499,"October 17, 2021",Arkansas,Pine Bluff,University Dr and Pullen Ave,1,3,0,0,0,,University Dr and Pullen Ave,,,,No_Match,
2142402,"October 16, 2021",Texas,Killeen,308 S Second St,1,3,0,0,0,,"31.115248, -97.731893","https://www.google.com/maps?q=31.115247674614,-97.731892523155",31.115247674614,-97.731892523155,Match,"308 S 2ND ST, KILLEEN, TX, 76541"
2142296,"October 15, 2021",Alabama,Mobile,1621 Virginia St,0,5,0,0,3,,"30.674380, -88.073297","https://www.google.com/maps?q=30.674380225094,-88.073297499471",30.674380225094,-88.073297499471,Match,"1621 VIRGINIA ST, MOBILE, AL, 36604"
2142092,"October 14, 2021",Minnesota,Minneapolis,814 E Franklin Ave,1,4,0,0,0,,"44.962766, -93.262285","https://www.google.com/maps?q=44.962765576739,-93.262284753273",44.962765576739,-93.262284753273,Match,"814 E FRANKLIN AVE, MINNEAPOLIS, MN, 55404"
2155043,"October 14, 2021",Mississippi,Mccomb,1300 14th St,0,6,0,0,0,,"31.231766, -90.471978","https://www.google.com/maps?q=31.231765871843,-90.471978314399",31.231765871843,-90.471978314399,Match,"1300 14TH ST, MCCOMB, MS, 39648"
2139048,"October 12, 2021",Florida,Naples,700 block of 99th Ave,1,3,0,2,3,,700 block of 99th Ave,,,,No_Match,
2139674,"October 12, 2021",Mississippi,Meridian,2000 block of 17th St,3,1,0,0,0,,"32.374352, -88.698641","https://www.google.com/maps?q=32.374351628221,-88.698640617877",32.374351628221,-88.698640617877,Match,"2000 17TH ST, MERIDIAN, MS, 39301"
2139198,"October 11, 2021",Georgia,Atlanta,4900 Delano Rd,0,6,0,0,0,,4900 Delano Rd,,,,No_Match,
2137179,"October 10, 2021",Illinois,Chicago,1565 N Milwaukee Ave,0,4,1,0,1,,"41.909938, -87.676585","https://www.google.com/maps?q=41.909937867702,-87.676584551452",41.909937867702,-87.676584551452,Match,"1565 N MILWAUKEE AVE, CHICAGO, IL, 60622"
2137321,"October 10, 2021",South Carolina,Mc Coll (Mccoll),4181 Hwy 15-401,2,3,0,0,5,,4181 Hwy 15-401,,,,No_Match,
2137561,"October 10, 2021",Iowa,Sioux City,427 Pierce St,0,4,0,0,0,,"42.494459, -96.405023","https://www.google.com/maps?q=42.494458790305,-96.405022910354",42.494458790305,-96.405022910354,Match,"427 PIERCE ST, SIOUX CITY, IA, 51101"
2137198,"October 10, 2021",Minnesota,Saint Paul,214 7th St W,1,12,0,3,3,,"44.943702, -93.103583","https://www.google.com/maps?q=44.943701836405,-93.103582585968",44.943701836405,-93.103582585968,Match,"214 7TH ST W, SAINT PAUL, MN, 55102"
2137555,"October 10, 2021",Delaware,Dover,1500 block of Nathaniel Mitchell Rd,1,4,0,0,0,,"39.130729, -75.532406","https://www.google.com/maps?q=39.130728660138,-75.532406386176",39.130728660138,-75.532406386176,Match,"1500 NATHANIEL MITCHELL RD, DOVER, DE, 19904"
2137291,"October 9, 2021",Texas,Dallas,3000 block of South Blvd,0,4,0,0,0,,"32.772038, -96.766983","https://www.google.com/maps?q=32.772038106862,-96.766982641339",32.772038106862,-96.766982641339,Match,"3000 SOUTH BLVD, DALLAS, TX, 75215"
2137575,"October 9, 2021",New York,Albany,100 block of North Lake Ave,1,6,0,0,1,,"42.664413, -73.769937","https://www.google.com/maps?q=42.664412601903,-73.769936694804",42.664412601903,-73.769936694804,Match,"100 N LAKE AVE, ALBANY, NY, 12206"
2136907,"October 9, 2021",Louisiana,Livingston,17000 block of LA-444,2,3,0,1,1,,17000 block of LA-444,,,,No_Match,
2137464,"October 9, 2021",Colorado,Denver,7300 block of E 22nd Ave,1,3,0,0,0,,"39.749759, -104.903348","https://www.google.com/maps?q=39.749759277881,-104.903348388392",39.749759277881,-104.903348388392,Match,"7300 E 22ND AVE, DENVER, CO, 80207"
2136230,"October 8, 2021",Maryland,Baltimore,2600 block of Jefferson St,0,4,0,0,0,,"39.296851, -76.580684","https://www.google.com/maps?q=39.296851135627,-76.580684479481",39.296851135627,-76.580684479481,Match,"2600 JEFFERSON ST, BALTIMORE, MD, 21205"
2136270,"October 8, 2021",District of Columbia,Washington,1700 block of Independence Ave SE,1,3,0,0,0,,"38.887646, -76.980691","https://www.google.com/maps?q=38.887645510199,-76.980690614239",38.887645510199,-76.980690614239,Match,"1700 INDEPENDENCE AVE SE, WASHINGTON, DC, 20003"
2135536,"October 8, 2021",Alabama,Montgomery,1800 block of Cotton Ct,1,3,0,0,0,,"32.405615, -86.284418","https://www.google.com/maps?q=32.40561504545,-86.28441751012",32.40561504545,-86.28441751012,Match,"1800 COTTON CT, MONTGOMERY, AL, 36110"
2135508,"October 7, 2021",Wisconsin,Milwaukee,W Cherry St and N 8th St,3,1,0,0,0,,"43.049845, -87.921557","https://www.google.com/maps?q=43.049844965661,-87.921556542305",43.049844965661,-87.921556542305,Match,"W CHERRY ST & N 8TH ST, MILWAUKEE, WI, 53205"
2134657,"October 7, 2021",Illinois,Chicago,900 block of N Orleans St,0,4,0,0,0,,"41.899782, -87.637370","https://www.google.com/maps?q=41.89978217107,-87.637370389916",41.89978217107,-87.637370389916,Match,"900 N ORLEANS ST, CHICAGO, IL, 60610"
2135498,"October 7, 2021",Wisconsin,Milwaukee,2400 block of N 37th St,0,5,0,0,0,,"43.062501, -87.959808","https://www.google.com/maps?q=43.062501205593,-87.95980768877",43.062501205593,-87.95980768877,Match,"2400 N 37TH ST, MILWAUKEE, WI, 53210"
2135666,"October 7, 2021",Louisiana,New Orleans,S Robertson St and Martin Luther King Jr Blvd,1,4,0,0,0,,S Robertson St and Martin Luther King Jr Blvd,,,,Tie,
2134217,"October 6, 2021",Maryland,Baltimore,1243 Patterson Park Ave,1,5,0,0,0,,"39.305372, -76.585493","https://www.google.com/maps?q=39.305372369705,-76.585493138132",39.305372369705,-76.585493138132,Match,"1243 N PATTERSON PARK AVE, BALTIMORE, MD, 21213"
2134359,"October 6, 2021",Louisiana,New Orleans,603 General Taylor,2,2,0,0,1,,"29.918570, -90.094169","https://www.google.com/maps?q=29.918570453509,-90.094169039717",29.918570453509,-90.094169039717,Match,"603 GENERAL TAYLOR ST, NEW ORLEANS, LA, 70115"
2136132,"October 6, 2021",Ohio,Cleveland,9200 block of Marshall Ave,0,4,0,0,0,,"41.470002, -81.622331","https://www.google.com/maps?q=41.470001645742,-81.622331408539",41.470001645742,-81.622331408539,Match,"9200 MARSHALL AVE, CLEVELAND, OH, 44104"
2135659,"October 6, 2021",Ohio,Cleveland,Marshall Ave and E 93rd St,0,4,0,0,0,,"41.470066, -81.621500","https://www.google.com/maps?q=41.470065911256,-81.621500100444",41.470065911256,-81.621500100444,Match,"MARSHALL AVE & E 93RD ST, CLEVELAND, OH, 44104"
2133962,"October 5, 2021",Illinois,Rockford,400 block of S Independence Ave,1,3,0,0,2,,"42.273110, -89.117446","https://www.google.com/maps?q=42.273110433443,-89.117445840136",42.273110433443,-89.117445840136,Match,"400 S INDEPENDENCE AVE, ROCKFORD, IL, 61102"
2133137,"October 5, 2021",Minnesota,Saint Paul,922 Thomas Ave W,0,4,0,0,1,,"44.959300, -93.139175","https://www.google.com/maps?q=44.959299704889,-93.139175346604",44.959299704889,-93.139175346604,Match,"922 W THOMAS AVE, SAINT PAUL, MN, 55104"
2132656,"October 4, 2021",Minnesota,Minneapolis,626 W Broadway Ave,0,4,0,0,0,,"44.999194, -93.286890","https://www.google.com/maps?q=44.999194300737,-93.28688996676",44.999194300737,-93.28688996676,Match,"626 W BROADWAY AVE, MINNEAPOLIS, MN, 55411"
2131471,"October 3, 2021",South Carolina,Bishopville,1113 Sumter Hwy,1,4,0,0,0,,1113 Sumter Hwy,,,,No_Match,
2131406,"October 2, 2021",Texas,San Antonio,6222 S New Braunfels Ave,1,3,0,0,0,,"29.364500, -98.457496","https://www.google.com/maps?q=29.364500287424,-98.457495796781",29.364500287424,-98.457495796781,Match,"6222 S NEW BRAUNFELS, SAN ANTONIO, TX, 78223"
2130634,"October 2, 2021",Colorado,Aurora,12230 E Colfax Ave,1,3,0,0,2,,"39.740040, -104.845486","https://www.google.com/maps?q=39.740039898871,-104.845486164084",39.740039898871,-104.845486164084,Match,"12230 E COLFAX AVE, AURORA, CO, 80011"
2130763,"October 1, 2021",Iowa,Cedar Rapids,525 33rd Ave SW,0,6,0,0,1,,"41.943598, -91.673955","https://www.google.com/maps?q=41.943598050198,-91.673954831874",41.943598050198,-91.673954831874,Match,"525 33RD AVE SW, CEDAR RAPIDS, IA, 52404"
2130370,"October 1, 2021",District of Columbia,Washington,Forrester St SW and Galveston Pl SW,1,5,0,0,0,,"38.825155, -77.007800","https://www.google.com/maps?q=38.825155228125,-77.007800218592",38.825155228125,-77.007800218592,Match,"FORRESTER ST SW & GALVESTON PL SW, WASHINGTON, DC, 20032"
2128682,"September 29, 2021",Illinois,Chicago,800 block of N Milwaukee Ave,0,4,0,1,0,,"41.896189, -87.655451","https://www.google.com/maps?q=41.896189144838,-87.655450853988",41.896189144838,-87.655450853988,Match,"800 N MILWAUKEE AVE, CHICAGO, IL, 60642"
2128023,"September 28, 2021",Minnesota,Minneapolis,2700 block of Bloomington Ave,1,3,0,0,0,,2700 block of Bloomington Ave,,,,No_Match,
2127374,"September 28, 2021",Illinois,Chicago,6500 block of S Calumet Ave,1,3,0,0,0,,6500 block of S Calumet Ave,,,,No_Match,
2126747,"September 27, 2021",New York,New York (Manhattan),3964 10th Ave,0,4,0,1,1,,"40.867471, -73.916798","https://www.google.com/maps?q=40.867471459756,-73.916797818755",40.867471459756,-73.916797818755,Match,"3964 10TH AVE, NEW YORK, NY, 10034"
2126450,"September 27, 2021",Illinois,Chicago,826 N Ridgeway Ave,1,3,0,0,0,,"41.896285, -87.720078","https://www.google.com/maps?q=41.896284776635,-87.720078006273",41.896284776635,-87.720078006273,Match,"826 N RIDGEWAY AVE, CHICAGO, IL, 60651"
2126261,"September 26, 2021",Washington,Seattle (Des Moines),22855 Pacific Hwy S,3,3,0,0,1,,"47.397021, -122.295750","https://www.google.com/maps?q=47.397020915966,-122.295750058675",47.397020915966,-122.295750058675,Match,"22855 PACIFIC HWY S, DES MOINES, WA, 98198"
2125790,"September 26, 2021",Illinois,Chicago,800 block of S Albany Ave,0,6,0,0,1,,"41.870922, -87.703450","https://www.google.com/maps?q=41.870921799495,-87.703449726907",41.870921799495,-87.703449726907,Match,"800 S ALBANY AVE, CHICAGO, IL, 60612"
2125953,"September 26, 2021",California,Oakland,1400 block of 8th Ave,0,4,0,0,0,,1400 block of 8th Ave,,,,No_Match,
2125613,"September 25, 2021",New York,Utica,800 block of Mohawk St,0,4,0,0,0,,"43.095715, -75.219384","https://www.google.com/maps?q=43.095715426976,-75.219383663889",43.095715426976,-75.219383663889,Match,"800 MOHAWK ST, UTICA, NY, 13501"
2125444,"September 25, 2021",Tennessee,Athens,Co Rd 60,4,1,0,0,2,,Co Rd 60,,,,No_Match,
2126241,"September 25, 2021",Tennessee,Chattanooga,1124 Grove St,2,5,0,0,0,,"35.046225, -85.316974","https://www.google.com/maps?q=35.046225335869,-85.316973828276",35.046225335869,-85.316973828276,Match,"1124 GROVE ST, CHATTANOOGA, TN, 37402"
2125227,"September 25, 2021",California,Riverside,Mockingbird Canyon Rd and Mariposa Ave,0,6,0,0,0,,"33.864898, -117.382254","https://www.google.com/maps?q=33.864898116766,-117.38225397416",33.864898116766,-117.38225397416,Match,"MOCKINGBIRD CANYON RD & MARIPOSA AVE, RIVERSIDE, CA, 92504"
2124396,"September 24, 2021",South Carolina,Aiken,749 Silver Bluff Rd,3,1,1,0,0,,"33.502309, -81.743858","https://www.google.com/maps?q=33.502309426686,-81.743858215441",33.502309426686,-81.743858215441,Match,"749 SILVER BLUFF RD, AIKEN, SC, 29803"
2124887,"September 24, 2021",California,Los Angeles,11724 Wilmington Ave,0,4,0,0,2,,"33.926920, -118.238895","https://www.google.com/maps?q=33.926920453297,-118.238894771992",33.926920453297,-118.238894771992,Match,"11724 S WILMINGTON AVE, LOS ANGELES, CA, 90059"
2123395,"September 23, 2021",Tennessee,Collierville,240 New Byhalia Rd,1,14,1,0,0,,"35.048027, -89.688996","https://www.google.com/maps?q=35.04802739382,-89.688995662584",35.04802739382,-89.688995662584,Match,"240 NEW BYHALIA RD, COLLIERVILLE, TN, 38017"
2123301,"September 23, 2021",Pennsylvania,Philadelphia,38th St and Aspen St,0,4,0,0,0,,"39.966814, -75.198040","https://www.google.com/maps?q=39.966813933148,-75.198040217268",39.966813933148,-75.198040217268,Match,"N 38TH ST & ASPEN ST, PHILADELPHIA, PA, 19104"
2122565,"September 22, 2021",North Carolina,Fayetteville,1100 block of Charlie Dr,2,2,0,0,0,,"35.113391, -78.935007","https://www.google.com/maps?q=35.113391113084,-78.935007038366",35.113391113084,-78.935007038366,Match,"1100 CHARLIE DR, FAYETTEVILLE, NC, 28311"
2121381,"September 21, 2021",District of Columbia,Washington,2200 block of Alabama Ave SE,0,5,0,0,0,,"38.850942, -76.974574","https://www.google.com/maps?q=38.850942073845,-76.974573758483",38.850942073845,-76.974573758483,Match,"2200 ALABAMA AVE SE, WASHINGTON, DC, 20020"
2120940,"September 20, 2021",Pennsylvania,Philadelphia,Broad St and Chew Ave,1,5,0,0,0,,"40.039840, -75.144571","https://www.google.com/maps?q=40.039839916738,-75.144571229755",40.039839916738,-75.144571229755,Match,"N BROAD ST & W CHEW ST, PHILADELPHIA, PA, 19141"
2121031,"September 20, 2021",Missouri,Saint Louis,2000 block of St Charles St,1,3,0,0,0,,2000 block of St Charles St,,,,No_Match,
2119583,"September 19, 2021",New York,Rochester,300 block of Driving Park Ave,2,2,0,0,1,,"43.180996, -77.637940","https://www.google.com/maps?q=43.180995716617,-77.637940140782",43.180995716617,-77.637940140782,Match,"300 DRIVING PARK AVE, ROCHESTER, NY, 14613"
2119701,"September 19, 2021",Florida,Miami,14900 block of Pierce St,0,4,0,0,1,,"25.630576, -80.369267","https://www.google.com/maps?q=25.630576019884,-80.369267168359",25.630576019884,-80.369267168359,Match,"14900 PIERCE ST, MIAMI, FL, 33176"
2119736,"September 19, 2021",California,Oakland,300 block of 17th St,1,3,0,0,0,,"37.805326, -122.266217","https://www.google.com/maps?q=37.805326307471,-122.266217289416",37.805326307471,-122.266217289416,Match,"300 17TH ST, OAKLAND, CA, 94612"
2119745,"September 19, 2021",Texas,Dallas,100 block of N Malcolm X Blvd,2,4,0,0,2,,"32.784268, -96.782157","https://www.google.com/maps?q=32.784268000334,-96.782156512904",32.784268000334,-96.782156512904,Match,"100 N MALCOLM X BLVD, DALLAS, TX, 75226"
2119609,"September 19, 2021",Illinois,Chicago,900 block of N Massasoit Ave,0,5,0,0,0,,"41.896677, -87.769185","https://www.google.com/maps?q=41.896676865716,-87.769184748227",41.896676865716,-87.769184748227,Match,"900 N MASSASOIT AVE, CHICAGO, IL, 60651"
2119950,"September 19, 2021",South Carolina,Yemassee,145 Yemassee Hwy,1,7,0,0,4,,"32.693109, -80.855632","https://www.google.com/maps?q=32.693109097295,-80.855632128711",32.693109097295,-80.855632128711,Match,"145 YEMASSEE HWY, YEMASSEE, SC, 29945"
2119470,"September 18, 2021",New York,Bronx,Teller Ave and E 172nd St,1,3,0,0,0,,Teller Ave and E 172nd St,,,,No_Match,
2119101,"September 18, 2021",Illinois,Danville,3164 E Main St,2,2,0,0,2,,"40.132325, -87.576925","https://www.google.com/maps?q=40.132325205235,-87.576924903481",40.132325205235,-87.576924903481,Match,"3164 E MAIN ST, DANVILLE, IL, 61832"
2119478,"September 18, 2021",Louisiana,Opelousas,500 block of Sapphire St,0,5,0,0,0,,"30.539221, -92.094083","https://www.google.com/maps?q=30.539220750452,-92.094083212373",30.539220750452,-92.094083212373,Match,"500 SAPPHIRE ST, OPELOUSAS, LA, 70570"
2118451,"September 17, 2021",Georgia,Augusta,519 Broad St,0,4,0,0,2,,"33.473317, -81.959399","https://www.google.com/maps?q=33.473316807189,-81.959399461902",33.473316807189,-81.959399461902,Match,"519 BROAD ST, AUGUSTA, GA, 30901"
2116343,"September 14, 2021",Maryland,Baltimore,1700 block of N Milton Ave,0,4,0,0,0,,"39.310111, -76.583015","https://www.google.com/maps?q=39.31011135691,-76.583015119521",39.31011135691,-76.583015119521,Match,"1700 N MILTON AVE, BALTIMORE, MD, 21213"
2116205,"September 14, 2021",Ohio,Cleveland,2747 Cedar Ave,0,6,0,0,0,,"41.498762, -81.668992","https://www.google.com/maps?q=41.498762275194,-81.668992020327",41.498762275194,-81.668992020327,Match,"2747 CEDAR AVE, CLEVELAND, OH, 44115"
2115522,"September 13, 2021",Wisconsin,Milwaukee,3073 N Sherman Blvd,0,5,0,0,0,,"43.074673, -87.967453","https://www.google.com/maps?q=43.074673392402,-87.967452661494",43.074673392402,-87.967452661494,Match,"3073 N SHERMAN BLVD, MILWAUKEE, WI, 53210"
2115947,"September 12, 2021",Minnesota,Saint Paul,7th St W and N Walnut St,4,0,0,0,1,,"44.942536, -93.105181","https://www.google.com/maps?q=44.942536000681,-93.105181299471",44.942536000681,-93.105181299471,Match,"7TH ST W & N WALNUT ST, SAINT PAUL, MN, 55102"
2114626,"September 12, 2021",Texas,Temple,900 block of S 24th St,0,4,0,0,1,,"31.083320, -97.330932","https://www.google.com/maps?q=31.083320233873,-97.330931882518",31.083320233873,-97.330931882518,Match,"900 S 24TH ST, TEMPLE, TX, 76501"
2122103,"September 12, 2021",Illinois,Blue Island,12200 block of S Irving Ave,2,2,0,0,0,,12200 block of S Irving Ave,,,,No_Match,
2114481,"September 12, 2021",Michigan,Detroit,2700 block of Halleck St,2,4,0,0,0,,"42.407705, -83.067083","https://www.google.com/maps?q=42.407705409425,-83.067083365529",42.407705409425,-83.067083365529,Match,"2700 HALLECK ST, DETROIT, MI, 48212"
2114510,"September 11, 2021",Alabama,Dothan,2000 Reeves St,0,5,0,0,0,,"31.251111, -85.389762","https://www.google.com/maps?q=31.25111050023,-85.389762390796",31.25111050023,-85.389762390796,Match,"2000 REEVES ST, DOTHAN, AL, 36303"
2114583,"September 11, 2021",New York,Utica,700 block of Noyes St,1,3,0,0,1,,"43.096120, -75.246963","https://www.google.com/maps?q=43.096120134793,-75.246962858259",43.096120134793,-75.246962858259,Match,"700 NOYES ST, UTICA, NY, 13502"
2113623,"September 11, 2021",Illinois,Chicago,900 block of E 79th St,1,3,0,0,0,,"41.751382, -87.602074","https://www.google.com/maps?q=41.751382462308,-87.60207447134",41.751382462308,-87.60207447134,Match,"900 E 79TH ST, CHICAGO, IL, 60619"
2113841,"September 11, 2021",Illinois,Chicago,300 block of E Kensington Ave,2,4,0,0,0,,"41.684026, -87.616695","https://www.google.com/maps?q=41.684026474716,-87.616695054118",41.684026474716,-87.616695054118,Match,"300 E KENSINGTON AVE, CHICAGO, IL, 60628"
2113769,"September 11, 2021",New Jersey,Paterson,E 18th St and Fulton Pl,0,4,0,0,0,,"40.923199, -74.154148","https://www.google.com/maps?q=40.923198707723,-74.154148491171",40.923198707723,-74.154148491171,Match,"E 18TH ST & FULTON PL, PATERSON, NJ, 07514"
2112450,"September 10, 2021",Florida,Orlando,5526 S Orange Blossom Trl,0,4,0,0,0,,"28.480395, -81.396773","https://www.google.com/maps?q=28.48039463185,-81.39677307281",28.48039463185,-81.39677307281,Match,"5526 S ORANGE BLOSSOM TRL, ORLANDO, FL, 32839"
2111858,"September 9, 2021",Illinois,East Saint Louis,510 Martin Luther King Dr,0,7,0,0,3,,"38.628127, -90.154898","https://www.google.com/maps?q=38.628126613706,-90.154897607088",38.628126613706,-90.154897607088,Match,"510 MARTIN LUTHER KING DR, EAST SAINT LOUIS, IL, 62201"
2112252,"September 9, 2021",Alabama,Montgomery,1800 block of Cotton Court,1,3,0,0,0,,"32.405615, -86.284418","https://www.google.com/maps?q=32.40561504545,-86.28441751012",32.40561504545,-86.28441751012,Match,"1800 COTTON CT, MONTGOMERY, AL, 36110"
2111895,"September 8, 2021",Missouri,Saint Louis,4000 block of St Ferdinand Ave,0,4,0,0,0,,"38.655439, -90.231745","https://www.google.com/maps?q=38.655438882423,-90.231744672716",38.655438882423,-90.231744672716,Match,"4000 SAINT FERDINAND AVE, SAINT LOUIS, MO, 63113"
2110346,"September 7, 2021",Delaware,Wilmington,A St and New Castle Ave,0,4,0,0,0,,"39.730087, -75.542695","https://www.google.com/maps?q=39.730086992691,-75.542695122729",39.730086992691,-75.542695122729,Match,"A ST & NEW CASTLE AVE, WILMINGTON, DE, 19801"
2110077,"September 7, 2021",Kansas,Wichita,351 N Mosley St,1,5,0,0,1,,"37.690760, -97.327626","https://www.google.com/maps?q=37.69075950456,-97.327625774482",37.69075950456,-97.327625774482,Match,"351 N MOSLEY, WICHITA, KS, 67202"
2109075,"September 6, 2021",Georgia,Atlanta,868 Joseph E Boone Blvd NW,0,5,0,0,0,,868 Joseph E Boone Blvd NW,,,,Tie,
2108892,"September 5, 2021",Missouri,Independence,116 W Lexington Ave,0,4,0,0,0,,"39.092198, -94.415982","https://www.google.com/maps?q=39.092198204105,-94.41598197355",39.092198204105,-94.41598197355,Match,"116 W LEXINGTON AVE, INDEPENDENCE, MO, 64050"
2108560,"September 5, 2021",New York,Bronx,4848 White Plains Rd,0,4,0,0,0,,"40.906561, -73.848753","https://www.google.com/maps?q=40.906560881096,-73.84875303628",40.906560881096,-73.84875303628,Match,"4848 WHITE PLAINS RD, BRONX, NY, 10470"
2108414,"September 5, 2021",Texas,Houston,7518 Imogene St,4,0,0,0,0,,"29.683479, -95.518656","https://www.google.com/maps?q=29.68347914148,-95.518656385566",29.68347914148,-95.518656385566,Match,"7518 IMOGENE ST, HOUSTON, TX, 77074"
2108378,"September 5, 2021",Georgia,Athens,E Clayton St and N Jackson St,0,6,0,0,1,,"33.958757, -83.374507","https://www.google.com/maps?q=33.958757483294,-83.374506580033",33.958757483294,-83.374506580033,Match,"E CLAYTON ST & N JACKSON ST, ATHENS, GA, 30601"
2115336,"September 5, 2021",Missouri,Wyatt,,0,4,0,0,2,,,,,,No_Match,
2108302,"September 5, 2021",Florida,Lakeland,N Socrum Loop Rd and Fulton Green Rd,4,1,0,1,1,,"28.140988, -81.956445","https://www.google.com/maps?q=28.140987768452,-81.956444737127",28.140987768452,-81.956444737127,Match,"N SOCRUM LOOP RD & FULTON GREEN RD, LAKELAND, FL, 33809"
2109384,"September 5, 2021",Ohio,Cincinnati,6308 Corbly Rd,0,4,0,0,0,,"39.094142, -84.383263","https://www.google.com/maps?q=39.094141593293,-84.383262776961",39.094141593293,-84.383262776961,Match,"6308 CORBLY RD, CINCINNATI, OH, 45230"
2107828,"September 4, 2021",Louisiana,Monroe,1600 block of Winnsboro Rd,1,3,0,0,0,,"32.484324, -92.085900","https://www.google.com/maps?q=32.484324080762,-92.085899579974",32.484324080762,-92.085899579974,Match,"1600 WINNSBORO RD, MONROE, LA, 71202"
2108073,"September 4, 2021",Louisiana,Shreveport,8300 block of Millicent Way,1,3,0,0,3,,8300 block of Millicent Way,,,,No_Match,
2108406,"September 4, 2021",Georgia,Warner Robins,Mauldon Ct and Dunmurry Pl,1,4,0,0,2,,"32.640456, -83.625017","https://www.google.com/maps?q=32.640455779063,-83.625017073874",32.640455779063,-83.625017073874,Match,"MAULDON CT & DUNMURRY PL, WARNER ROBINS, GA, 31093"
2107875,"September 4, 2021",Pennsylvania,Pittsburgh,7300 block of Hamilton Ave,0,4,0,0,1,,"40.454130, -79.895608","https://www.google.com/maps?q=40.45412952456,-79.895608220227",40.45412952456,-79.895608220227,Match,"7300 HAMILTON AVE, PITTSBURGH, PA, 15208"
2107476,"September 4, 2021",Illinois,Chicago,1400 block of S Tripp Ave,0,5,0,0,0,,"41.862371, -87.731250","https://www.google.com/maps?q=41.862371281824,-87.731249977024",41.862371281824,-87.731249977024,Match,"1400 S TRIPP AVE, CHICAGO, IL, 60623"
2107930,"September 4, 2021",District of Columbia,Washington,633 Longfellow St NW,3,3,0,0,4,,"38.957532, -77.021535","https://www.google.com/maps?q=38.957532364375,-77.021534867424",38.957532364375,-77.021534867424,Match,"633 LONGFELLOW ST NW, WASHINGTON, DC, 20011"
